HOSP_ID,ADM_DISC,RATE,INTERVAL_LOWER_LIMIT,INTERVAL_HIGHER_LIMIT,START_QUARTER,START_DATE,END_QUARTER,END_DATE
050296,95,10.82,0,22.58,3Q2013,07/01/2013,2Q2015,06/30/2015
050298,20,11.7,0,23.93,3Q2013,07/01/2013,2Q2015,06/30/2015
050300,369,6.05,0,14.84,3Q2013,07/01/2013,2Q2015,06/30/2015
050301,204,12.76,3.64,21.89,3Q2013,07/01/2013,2Q2015,06/30/2015
050305,784,10.2,2.9,17.51,3Q2013,07/01/2013,2Q2015,06/30/2015
050308,1865,9.31,3.7,14.93,3Q2013,07/01/2013,2Q2015,06/30/2015
050309,1553,14.57,8.69,20.45,3Q2013,07/01/2013,2Q2015,06/30/2015
050313,94,10.75,0,22.48,3Q2013,07/01/2013,2Q2015,06/30/2015
050315,136,9.8,0,20.99,3Q2013,07/01/2013,2Q2015,06/30/2015
050320,93,10.88,0,22.68,3Q2013,07/01/2013,2Q2015,06/30/2015
050324,1653,13.48,8.25,18.71,3Q2013,07/01/2013,2Q2015,06/30/2015
050327,1479,25.57,20.4,30.73,3Q2013,07/01/2013,2Q2015,06/30/2015
050329,65,11.88,0.9,22.85,3Q2013,07/01/2013,2Q2015,06/30/2015
050334,961,7.89,0.65,15.13,3Q2013,07/01/2013,2Q2015,06/30/2015
050335,698,13.61,5.51,21.71,3Q2013,07/01/2013,2Q2015,06/30/2015
050336,269,8.32,0,17.49,3Q2013,07/01/2013,2Q2015,06/30/2015
050342,110,19.34,7.23,31.44,3Q2013,07/01/2013,2Q2015,06/30/2015
050348,1570,9.55,5,14.09,3Q2013,07/01/2013,2Q2015,06/30/2015
050350,157,10.41,1.8,19.02,3Q2013,07/01/2013,2Q2015,06/30/2015
050351,1323,9.55,3.73,15.36,3Q2013,07/01/2013,2Q2015,06/30/2015
050352,297,10.99,1.28,20.7,3Q2013,07/01/2013,2Q2015,06/30/2015
050353,921,16.2,9.03,23.36,3Q2013,07/01/2013,2Q2015,06/30/2015
050357,797,8.21,0,18.45,3Q2013,07/01/2013,2Q2015,06/30/2015
050359,54,12.37,1.08,23.66,3Q2013,07/01/2013,2Q2015,06/30/2015
050360,1253,10.49,5.25,15.74,3Q2013,07/01/2013,2Q2015,06/30/2015
050367,358,20.25,11.18,29.31,3Q2013,07/01/2013,2Q2015,06/30/2015
050373,161,13.57,3.45,23.68,3Q2013,07/01/2013,2Q2015,06/30/2015
050376,96,12.11,0.9,23.32,3Q2013,07/01/2013,2Q2015,06/30/2015
050378,7,13.36,0.29,26.43,3Q2013,07/01/2013,2Q2015,06/30/2015
050380,1372,13.02,7.24,18.8,3Q2013,07/01/2013,2Q2015,06/30/2015
050382,532,22.21,14.71,29.72,3Q2013,07/01/2013,2Q2015,06/30/2015
050390,206,28.45,19.07,37.83,3Q2013,07/01/2013,2Q2015,06/30/2015
050393,177,11.53,0.59,22.47,3Q2013,07/01/2013,2Q2015,06/30/2015
050394,972,11.26,3.82,18.7,3Q2013,07/01/2013,2Q2015,06/30/2015
050396,1652,9.85,4.74,14.97,3Q2013,07/01/2013,2Q2015,06/30/2015
050397,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
050407,57,10.1,0,21.46,3Q2013,07/01/2013,2Q2015,06/30/2015
050411,84,10.27,0,21.73,3Q2013,07/01/2013,2Q2015,06/30/2015
050414,475,13.91,4.86,22.96,3Q2013,07/01/2013,2Q2015,06/30/2015
050417,36,10.17,0,21.56,3Q2013,07/01/2013,2Q2015,06/30/2015
050423,46,16.56,4.52,28.6,3Q2013,07/01/2013,2Q2015,06/30/2015
050424,2373,13.91,9.04,18.78,3Q2013,07/01/2013,2Q2015,06/30/2015
050425,151,15.02,5.1,24.94,3Q2013,07/01/2013,2Q2015,06/30/2015
050426,53,11.18,0,23.14,3Q2013,07/01/2013,2Q2015,06/30/2015
050434,2,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
050438,2394,11.18,6.24,16.12,3Q2013,07/01/2013,2Q2015,06/30/2015
050441,4957,8.68,5.89,11.47,3Q2013,07/01/2013,2Q2015,06/30/2015
050444,804,12.65,4.45,20.85,3Q2013,07/01/2013,2Q2015,06/30/2015
050454,3967,9.58,6.41,12.74,3Q2013,07/01/2013,2Q2015,06/30/2015
050455,468,17.26,9.22,25.31,3Q2013,07/01/2013,2Q2015,06/30/2015
050457,808,10.81,3.65,17.98,3Q2013,07/01/2013,2Q2015,06/30/2015
050464,531,14.38,6.01,22.76,3Q2013,07/01/2013,2Q2015,06/30/2015
050468,39,16.44,5.89,26.99,3Q2013,07/01/2013,2Q2015,06/30/2015
050471,708,20.91,13.21,28.62,3Q2013,07/01/2013,2Q2015,06/30/2015
050481,591,11.37,3.19,19.54,3Q2013,07/01/2013,2Q2015,06/30/2015
050485,1489,10.24,4.53,15.96,3Q2013,07/01/2013,2Q2015,06/30/2015
050488,487,12.96,4.71,21.21,3Q2013,07/01/2013,2Q2015,06/30/2015
050492,829,19.64,12.82,26.45,3Q2013,07/01/2013,2Q2015,06/30/2015
050496,921,8.71,1.9,15.51,3Q2013,07/01/2013,2Q2015,06/30/2015
050498,541,12.92,4.16,21.68,3Q2013,07/01/2013,2Q2015,06/30/2015
050502,1284,11.48,5.65,17.32,3Q2013,07/01/2013,2Q2015,06/30/2015
050503,597,27.93,19.87,36,3Q2013,07/01/2013,2Q2015,06/30/2015
050506,480,7.23,0,16.84,3Q2013,07/01/2013,2Q2015,06/30/2015
050510,33,14.94,2.53,27.35,3Q2013,07/01/2013,2Q2015,06/30/2015
050512,28,11.81,0,24.1,3Q2013,07/01/2013,2Q2015,06/30/2015
050515,136,8.84,0,19.48,3Q2013,07/01/2013,2Q2015,06/30/2015
050516,959,17.71,10.58,24.83,3Q2013,07/01/2013,2Q2015,06/30/2015
050517,178,8.52,0,18.96,3Q2013,07/01/2013,2Q2015,06/30/2015
050523,117,13.02,2.39,23.66,3Q2013,07/01/2013,2Q2015,06/30/2015
050526,6,13.29,0.26,26.32,3Q2013,07/01/2013,2Q2015,06/30/2015
050528,13,16.1,3.16,29.05,3Q2013,07/01/2013,2Q2015,06/30/2015
050534,61,12.16,0,24.63,3Q2013,07/01/2013,2Q2015,06/30/2015
050537,258,9.32,0,19.14,3Q2013,07/01/2013,2Q2015,06/30/2015
050541,70,10.98,0,22.83,3Q2013,07/01/2013,2Q2015,06/30/2015
050543,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
050545,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
050546,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
050548,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
050549,2205,16.81,12.08,21.53,3Q2013,07/01/2013,2Q2015,06/30/2015
050551,338,10.22,0.81,19.62,3Q2013,07/01/2013,2Q2015,06/30/2015
050552,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
050557,1115,11.32,5.33,17.3,3Q2013,07/01/2013,2Q2015,06/30/2015
050561,69,11.06,0,22.94,3Q2013,07/01/2013,2Q2015,06/30/2015
050567,1242,11.97,5.62,18.32,3Q2013,07/01/2013,2Q2015,06/30/2015
050568,130,16.43,5.29,27.58,3Q2013,07/01/2013,2Q2015,06/30/2015
050570,431,18.81,9.6,28.02,3Q2013,07/01/2013,2Q2015,06/30/2015
050573,2646,11.48,7.02,15.93,3Q2013,07/01/2013,2Q2015,06/30/2015
050575,214,7.18,0,14.98,3Q2013,07/01/2013,2Q2015,06/30/2015
050580,21,12.18,1.33,23.03,3Q2013,07/01/2013,2Q2015,06/30/2015
050581,58,14.97,2.5,27.44,3Q2013,07/01/2013,2Q2015,06/30/2015
050586,25,13.9,1.96,25.84,3Q2013,07/01/2013,2Q2015,06/30/2015
050588,123,9.54,0,20.58,3Q2013,07/01/2013,2Q2015,06/30/2015
050589,200,11.59,0,23.77,3Q2013,07/01/2013,2Q2015,06/30/2015
050590,800,11.7,2.9,20.5,3Q2013,07/01/2013,2Q2015,06/30/2015
050597,100,20.22,8.65,31.79,3Q2013,07/01/2013,2Q2015,06/30/2015
050599,2557,9.35,5.22,13.47,3Q2013,07/01/2013,2Q2015,06/30/2015
050603,717,12.48,4.68,20.28,3Q2013,07/01/2013,2Q2015,06/30/2015
050604,74,11.43,0,23.52,3Q2013,07/01/2013,2Q2015,06/30/2015
050608,94,16.3,4.33,28.27,3Q2013,07/01/2013,2Q2015,06/30/2015
050609,92,9.08,0,19.85,3Q2013,07/01/2013,2Q2015,06/30/2015
050616,207,13.74,3.6,23.87,3Q2013,07/01/2013,2Q2015,06/30/2015
050624,294,10.66,1.75,19.56,3Q2013,07/01/2013,2Q2015,06/30/2015
050625,6362,11.28,8.57,13.99,3Q2013,07/01/2013,2Q2015,06/30/2015
050633,272,15.22,3.65,26.8,3Q2013,07/01/2013,2Q2015,06/30/2015
050636,415,11.6,1.52,21.67,3Q2013,07/01/2013,2Q2015,06/30/2015
050641,16,9.69,0,20.82,3Q2013,07/01/2013,2Q2015,06/30/2015
050663,49,15.65,4.17,27.14,3Q2013,07/01/2013,2Q2015,06/30/2015
050668,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
050674,88,14.79,3.44,26.14,3Q2013,07/01/2013,2Q2015,06/30/2015
050677,30,11.93,0,24.28,3Q2013,07/01/2013,2Q2015,06/30/2015
050678,617,21.54,14.08,29,3Q2013,07/01/2013,2Q2015,06/30/2015
050684,59,14.78,2.41,27.16,3Q2013,07/01/2013,2Q2015,06/30/2015
050686,48,11.21,0,23.18,3Q2013,07/01/2013,2Q2015,06/30/2015
050688,101,17.68,6.13,29.22,3Q2013,07/01/2013,2Q2015,06/30/2015
050689,279,14.84,4.91,24.78,3Q2013,07/01/2013,2Q2015,06/30/2015
050690,49,11.35,0,23.39,3Q2013,07/01/2013,2Q2015,06/30/2015
050696,2992,11.95,8.91,15,3Q2013,07/01/2013,2Q2015,06/30/2015
050697,168,10.83,0,22.59,3Q2013,07/01/2013,2Q2015,06/30/2015
050701,437,18.36,9.3,27.41,3Q2013,07/01/2013,2Q2015,06/30/2015
050704,432,13.38,5.83,20.92,3Q2013,07/01/2013,2Q2015,06/30/2015
050708,1837,5.91,0,14.6,3Q2013,07/01/2013,2Q2015,06/30/2015
050709,200,16.46,7.21,25.7,3Q2013,07/01/2013,2Q2015,06/30/2015
050710,32,12.32,0,24.87,3Q2013,07/01/2013,2Q2015,06/30/2015
050714,285,8.69,0,19.22,3Q2013,07/01/2013,2Q2015,06/30/2015
050717,130,9.29,0,20.18,3Q2013,07/01/2013,2Q2015,06/30/2015
050723,56,16.14,4.33,27.94,3Q2013,07/01/2013,2Q2015,06/30/2015
050724,225,13.34,3.45,23.24,3Q2013,07/01/2013,2Q2015,06/30/2015
050726,505,9.64,0,20.73,3Q2013,07/01/2013,2Q2015,06/30/2015
050727,10,12.99,0.1,25.87,3Q2013,07/01/2013,2Q2015,06/30/2015
050732,730,9.95,4.04,15.85,3Q2013,07/01/2013,2Q2015,06/30/2015
050735,60,16.81,4.75,28.87,3Q2013,07/01/2013,2Q2015,06/30/2015
050736,130,9.95,0,21.22,3Q2013,07/01/2013,2Q2015,06/30/2015
050737,146,12.59,3.69,21.49,3Q2013,07/01/2013,2Q2015,06/30/2015
050738,3,13.47,0.35,26.59,3Q2013,07/01/2013,2Q2015,06/30/2015
050739,234,11.81,4.62,19,3Q2013,07/01/2013,2Q2015,06/30/2015
050740,708,16.99,9.62,24.36,3Q2013,07/01/2013,2Q2015,06/30/2015
050742,187,11.6,1.59,21.62,3Q2013,07/01/2013,2Q2015,06/30/2015
050744,11,15.04,2.93,27.16,3Q2013,07/01/2013,2Q2015,06/30/2015
050745,141,9.59,0,20.67,3Q2013,07/01/2013,2Q2015,06/30/2015
050746,95,19.01,7.84,30.18,3Q2013,07/01/2013,2Q2015,06/30/2015
050747,40,16.01,5.39,26.64,3Q2013,07/01/2013,2Q2015,06/30/2015
050748,52,14.08,2.02,26.15,3Q2013,07/01/2013,2Q2015,06/30/2015
050751,49,12.72,0,25.47,3Q2013,07/01/2013,2Q2015,06/30/2015
050754,78,10.79,0,22.53,3Q2013,07/01/2013,2Q2015,06/30/2015
050755,154,12.86,2.42,23.3,3Q2013,07/01/2013,2Q2015,06/30/2015
050757,499,12.29,5.98,18.6,3Q2013,07/01/2013,2Q2015,06/30/2015
050758,12,15.33,2.83,27.83,3Q2013,07/01/2013,2Q2015,06/30/2015
050760,77,10.25,0,21.69,3Q2013,07/01/2013,2Q2015,06/30/2015
050761,786,22.67,16.49,28.85,3Q2013,07/01/2013,2Q2015,06/30/2015
050763,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
050764,911,5.71,0,12.18,3Q2013,07/01/2013,2Q2015,06/30/2015
050765,3,13.68,0.46,26.9,3Q2013,07/01/2013,2Q2015,06/30/2015
050766,522,6.34,0,15.34,3Q2013,07/01/2013,2Q2015,06/30/2015
050767,57,10.18,0,21.58,3Q2013,07/01/2013,2Q2015,06/30/2015
050769,3330,7.98,1.68,14.29,3Q2013,07/01/2013,2Q2015,06/30/2015
050770,509,17.21,8.02,26.4,3Q2013,07/01/2013,2Q2015,06/30/2015
050771,34,10.75,0,22.46,3Q2013,07/01/2013,2Q2015,06/30/2015
050772,125,9.74,0,20.89,3Q2013,07/01/2013,2Q2015,06/30/2015
050773,80,15.24,3.73,26.74,3Q2013,07/01/2013,2Q2015,06/30/2015
050775,105,12.83,1.43,24.24,3Q2013,07/01/2013,2Q2015,06/30/2015
050776,21,13.23,0.23,26.24,3Q2013,07/01/2013,2Q2015,06/30/2015
050777,12,13.18,0.2,26.15,3Q2013,07/01/2013,2Q2015,06/30/2015
050778,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
050779,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
050780,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
060001,982,7.61,2.63,12.59,3Q2013,07/01/2013,2Q2015,06/30/2015
060003,664,15.87,8.07,23.66,3Q2013,07/01/2013,2Q2015,06/30/2015
060004,131,15.02,3.62,26.43,3Q2013,07/01/2013,2Q2015,06/30/2015
060006,276,10.05,0,21.38,3Q2013,07/01/2013,2Q2015,06/30/2015
060008,90,13.34,1.57,25.1,3Q2013,07/01/2013,2Q2015,06/30/2015
060009,502,30.78,23.64,37.92,3Q2013,07/01/2013,2Q2015,06/30/2015
060010,3202,6.75,1.64,11.85,3Q2013,07/01/2013,2Q2015,06/30/2015
060011,162,18.91,9.95,27.86,3Q2013,07/01/2013,2Q2015,06/30/2015
060012,551,17.59,9.44,25.75,3Q2013,07/01/2013,2Q2015,06/30/2015
060013,679,6.25,0,13.64,3Q2013,07/01/2013,2Q2015,06/30/2015
060014,1199,21.69,15.42,27.96,3Q2013,07/01/2013,2Q2015,06/30/2015
060015,699,22.54,16.4,28.67,3Q2013,07/01/2013,2Q2015,06/30/2015
060016,121,13,1.38,24.62,3Q2013,07/01/2013,2Q2015,06/30/2015
060020,1061,30.43,24.44,36.43,3Q2013,07/01/2013,2Q2015,06/30/2015
060022,2081,12.67,7.43,17.91,3Q2013,07/01/2013,2Q2015,06/30/2015
060023,1304,20.11,14.25,25.97,3Q2013,07/01/2013,2Q2015,06/30/2015
060024,2737,9.16,5.5,12.82,3Q2013,07/01/2013,2Q2015,06/30/2015
060027,1001,16.28,8.59,23.97,3Q2013,07/01/2013,2Q2015,06/30/2015
060028,677,17.37,9.82,24.93,3Q2013,07/01/2013,2Q2015,06/30/2015
060030,450,13.13,3.79,22.47,3Q2013,07/01/2013,2Q2015,06/30/2015
060031,2714,19.23,14.5,23.95,3Q2013,07/01/2013,2Q2015,06/30/2015
060032,1692,12.43,6.29,18.57,3Q2013,07/01/2013,2Q2015,06/30/2015
060034,1723,11.29,6.55,16.03,3Q2013,07/01/2013,2Q2015,06/30/2015
060036,61,10.58,0,22.21,3Q2013,07/01/2013,2Q2015,06/30/2015
060043,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
060044,114,11.34,0,23.38,3Q2013,07/01/2013,2Q2015,06/30/2015
060049,271,8.26,0,18.54,3Q2013,07/01/2013,2Q2015,06/30/2015
060054,269,14.1,3.79,24.4,3Q2013,07/01/2013,2Q2015,06/30/2015
060064,2290,25.91,21.33,30.5,3Q2013,07/01/2013,2Q2015,06/30/2015
060065,236,17.9,8.17,27.63,3Q2013,07/01/2013,2Q2015,06/30/2015
060071,230,11.56,0.6,22.52,3Q2013,07/01/2013,2Q2015,06/30/2015
060075,338,21.67,11.84,31.5,3Q2013,07/01/2013,2Q2015,06/30/2015
060076,99,10.06,0,21.4,3Q2013,07/01/2013,2Q2015,06/30/2015
060096,302,16.1,5.03,27.17,3Q2013,07/01/2013,2Q2015,06/30/2015
060100,754,13.62,6.15,21.1,3Q2013,07/01/2013,2Q2015,06/30/2015
060103,331,10.08,0,20.3,3Q2013,07/01/2013,2Q2015,06/30/2015
060104,183,19.93,9.61,30.24,3Q2013,07/01/2013,2Q2015,06/30/2015
060107,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
060112,2339,15.76,10.19,21.32,3Q2013,07/01/2013,2Q2015,06/30/2015
060113,577,11.71,3.94,19.48,3Q2013,07/01/2013,2Q2015,06/30/2015
060114,825,24.06,16.85,31.26,3Q2013,07/01/2013,2Q2015,06/30/2015
060116,448,14.2,6,22.41,3Q2013,07/01/2013,2Q2015,06/30/2015
060117,399,9.75,0,20.92,3Q2013,07/01/2013,2Q2015,06/30/2015
060118,76,12.55,0,25.21,3Q2013,07/01/2013,2Q2015,06/30/2015
060119,1246,11.96,5.59,18.34,3Q2013,07/01/2013,2Q2015,06/30/2015
060124,1213,10.68,1.64,19.73,3Q2013,07/01/2013,2Q2015,06/30/2015
060125,231,10.05,0,21.38,3Q2013,07/01/2013,2Q2015,06/30/2015
060126,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
070002,2738,9.47,4.26,14.69,3Q2013,07/01/2013,2Q2015,06/30/2015
070003,235,11.7,0.67,22.74,3Q2013,07/01/2013,2Q2015,06/30/2015
070004,93,9.5,0,20.52,3Q2013,07/01/2013,2Q2015,06/30/2015
070005,607,15.69,7.01,24.38,3Q2013,07/01/2013,2Q2015,06/30/2015
070006,607,16.73,8.99,24.47,3Q2013,07/01/2013,2Q2015,06/30/2015
070007,1062,14.9,7.32,22.47,3Q2013,07/01/2013,2Q2015,06/30/2015
070008,85,11.51,0,23.63,3Q2013,07/01/2013,2Q2015,06/30/2015
070010,875,18.85,11.75,25.94,3Q2013,07/01/2013,2Q2015,06/30/2015
070011,327,13.62,4.7,22.55,3Q2013,07/01/2013,2Q2015,06/30/2015
070012,152,13.01,2.36,23.66,3Q2013,07/01/2013,2Q2015,06/30/2015
070016,469,11.4,3.19,19.61,3Q2013,07/01/2013,2Q2015,06/30/2015
070017,674,33.48,25.94,41.01,3Q2013,07/01/2013,2Q2015,06/30/2015
070018,1202,12.85,5.84,19.86,3Q2013,07/01/2013,2Q2015,06/30/2015
070019,459,11.75,0.67,22.83,3Q2013,07/01/2013,2Q2015,06/30/2015
070020,47,14.14,2.05,26.24,3Q2013,07/01/2013,2Q2015,06/30/2015
070021,73,19.73,8.45,31,3Q2013,07/01/2013,2Q2015,06/30/2015
070022,4330,10.78,7.85,13.7,3Q2013,07/01/2013,2Q2015,06/30/2015
070024,1031,10.55,4.23,16.87,3Q2013,07/01/2013,2Q2015,06/30/2015
070025,3213,12.27,8.51,16.03,3Q2013,07/01/2013,2Q2015,06/30/2015
070027,439,12.34,4.46,20.22,3Q2013,07/01/2013,2Q2015,06/30/2015
070028,708,8.16,0.31,16.02,3Q2013,07/01/2013,2Q2015,06/30/2015
070029,298,12.26,2.64,21.88,3Q2013,07/01/2013,2Q2015,06/30/2015
070031,248,15.08,5.09,25.08,3Q2013,07/01/2013,2Q2015,06/30/2015
070033,1832,13.35,8.48,18.23,3Q2013,07/01/2013,2Q2015,06/30/2015
070034,789,17.43,9.73,25.13,3Q2013,07/01/2013,2Q2015,06/30/2015
070035,753,10.03,2.71,17.35,3Q2013,07/01/2013,2Q2015,06/30/2015
070036,680,13.2,5.14,21.26,3Q2013,07/01/2013,2Q2015,06/30/2015
070038,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
070039,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
070040,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
080001,6139,9.64,6.71,12.57,3Q2013,07/01/2013,2Q2015,06/30/2015
080003,153,15.04,5.84,24.25,3Q2013,07/01/2013,2Q2015,06/30/2015
080004,1014,18.17,11.14,25.2,3Q2013,07/01/2013,2Q2015,06/30/2015
080006,348,17.09,8.8,25.37,3Q2013,07/01/2013,2Q2015,06/30/2015
080007,1865,14.97,8.58,21.35,3Q2013,07/01/2013,2Q2015,06/30/2015
080009,226,14.87,4.97,24.77,3Q2013,07/01/2013,2Q2015,06/30/2015
090001,1278,22.09,17.59,26.59,3Q2013,07/01/2013,2Q2015,06/30/2015
090003,150,19.79,10.13,29.46,3Q2013,07/01/2013,2Q2015,06/30/2015
090004,2404,9.46,5.49,13.42,3Q2013,07/01/2013,2Q2015,06/30/2015
090005,1914,12.6,6.03,19.18,3Q2013,07/01/2013,2Q2015,06/30/2015
090006,542,17.05,9.04,25.07,3Q2013,07/01/2013,2Q2015,06/30/2015
090008,23,20.83,8.33,33.33,3Q2013,07/01/2013,2Q2015,06/30/2015
090011,2225,16.6,12.81,20.39,3Q2013,07/01/2013,2Q2015,06/30/2015
100001,621,21.32,15.54,27.1,3Q2013,07/01/2013,2Q2015,06/30/2015
100002,1475,11.44,6.02,16.87,3Q2013,07/01/2013,2Q2015,06/30/2015
100006,2773,10.36,6.25,14.47,3Q2013,07/01/2013,2Q2015,06/30/2015
100007,1430,20.61,15.08,26.14,3Q2013,07/01/2013,2Q2015,06/30/2015
100008,1008,20.01,13.83,26.19,3Q2013,07/01/2013,2Q2015,06/30/2015
100009,1829,10.47,6.07,14.87,3Q2013,07/01/2013,2Q2015,06/30/2015
100012,3847,18.03,13.33,22.73,3Q2013,07/01/2013,2Q2015,06/30/2015
100014,164,20.91,9.75,32.08,3Q2013,07/01/2013,2Q2015,06/30/2015
100017,1250,17.73,10.76,24.69,3Q2013,07/01/2013,2Q2015,06/30/2015
100018,3759,8.19,3.69,12.69,3Q2013,07/01/2013,2Q2015,06/30/2015
100019,1989,15.67,10.66,20.69,3Q2013,07/01/2013,2Q2015,06/30/2015
100022,1766,19.3,14.78,23.82,3Q2013,07/01/2013,2Q2015,06/30/2015
100023,860,9.06,1.29,16.82,3Q2013,07/01/2013,2Q2015,06/30/2015
100025,1775,6.97,2.28,11.65,3Q2013,07/01/2013,2Q2015,06/30/2015
100026,1270,12.25,6.55,17.96,3Q2013,07/01/2013,2Q2015,06/30/2015
100028,445,16.05,7.24,24.85,3Q2013,07/01/2013,2Q2015,06/30/2015
100029,20,12.53,0,25.18,3Q2013,07/01/2013,2Q2015,06/30/2015
100030,539,11.3,2.73,19.87,3Q2013,07/01/2013,2Q2015,06/30/2015
100032,711,23.87,15.48,32.26,3Q2013,07/01/2013,2Q2015,06/30/2015
100034,815,9.96,4.46,15.47,3Q2013,07/01/2013,2Q2015,06/30/2015
100035,647,25.02,16.76,33.29,3Q2013,07/01/2013,2Q2015,06/30/2015
100038,611,11.61,4.76,18.46,3Q2013,07/01/2013,2Q2015,06/30/2015
100039,780,20.66,13.32,27.99,3Q2013,07/01/2013,2Q2015,06/30/2015
100040,2694,18.67,13.76,23.58,3Q2013,07/01/2013,2Q2015,06/30/2015
100043,202,17.33,5.85,28.81,3Q2013,07/01/2013,2Q2015,06/30/2015
100044,1977,18.32,13.06,23.58,3Q2013,07/01/2013,2Q2015,06/30/2015
100045,385,9.93,0,20.08,3Q2013,07/01/2013,2Q2015,06/30/2015
100046,246,18.11,9.25,26.97,3Q2013,07/01/2013,2Q2015,06/30/2015
100047,597,13.76,4.7,22.83,3Q2013,07/01/2013,2Q2015,06/30/2015
100048,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
100049,155,15.02,5.28,24.75,3Q2013,07/01/2013,2Q2015,06/30/2015
100050,55,17.27,4.97,29.58,3Q2013,07/01/2013,2Q2015,06/30/2015
100051,571,12.33,4.1,20.56,3Q2013,07/01/2013,2Q2015,06/30/2015
100052,791,16.56,9.3,23.82,3Q2013,07/01/2013,2Q2015,06/30/2015
100053,68,13.62,1.72,25.51,3Q2013,07/01/2013,2Q2015,06/30/2015
100054,334,10.62,1,20.25,3Q2013,07/01/2013,2Q2015,06/30/2015
100055,306,9.82,0,19.93,3Q2013,07/01/2013,2Q2015,06/30/2015
100057,964,16.34,8.9,23.78,3Q2013,07/01/2013,2Q2015,06/30/2015
100062,1612,10.13,4.76,15.5,3Q2013,07/01/2013,2Q2015,06/30/2015
100063,138,16.59,5.38,27.79,3Q2013,07/01/2013,2Q2015,06/30/2015
100067,843,13.45,7.01,19.88,3Q2013,07/01/2013,2Q2015,06/30/2015
100068,1353,10.79,5.35,16.23,3Q2013,07/01/2013,2Q2015,06/30/2015
100069,904,22.41,15.28,29.54,3Q2013,07/01/2013,2Q2015,06/30/2015
100070,1843,23.99,18.43,29.54,3Q2013,07/01/2013,2Q2015,06/30/2015
100071,209,9.06,0,18.73,3Q2013,07/01/2013,2Q2015,06/30/2015
100072,326,13.18,4.46,21.9,3Q2013,07/01/2013,2Q2015,06/30/2015
100073,2449,21.03,15.63,26.43,3Q2013,07/01/2013,2Q2015,06/30/2015
100075,1378,18.99,13.71,24.27,3Q2013,07/01/2013,2Q2015,06/30/2015
100077,766,20.14,13.17,27.11,3Q2013,07/01/2013,2Q2015,06/30/2015
100080,1350,20.19,13.84,26.54,3Q2013,07/01/2013,2Q2015,06/30/2015
100081,34,14.43,2.2,26.67,3Q2013,07/01/2013,2Q2015,06/30/2015
100084,1825,9.89,3.95,15.83,3Q2013,07/01/2013,2Q2015,06/30/2015
100086,880,20.39,12.11,28.66,3Q2013,07/01/2013,2Q2015,06/30/2015
100087,4226,11.33,7.32,15.34,3Q2013,07/01/2013,2Q2015,06/30/2015
100088,2535,15.38,10.83,19.93,3Q2013,07/01/2013,2Q2015,06/30/2015
100090,1575,10.03,4.38,15.67,3Q2013,07/01/2013,2Q2015,06/30/2015
100092,529,21.62,14.23,29.02,3Q2013,07/01/2013,2Q2015,06/30/2015
100093,1417,8.99,2.03,15.95,3Q2013,07/01/2013,2Q2015,06/30/2015
100099,108,16.57,6.16,26.99,3Q2013,07/01/2013,2Q2015,06/30/2015
100102,129,8.12,0,17.26,3Q2013,07/01/2013,2Q2015,06/30/2015
100105,1548,15.24,8.81,21.67,3Q2013,07/01/2013,2Q2015,06/30/2015
100106,1,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
100107,144,18.66,6.77,30.54,3Q2013,07/01/2013,2Q2015,06/30/2015
100109,717,16,8.49,23.51,3Q2013,07/01/2013,2Q2015,06/30/2015
100110,518,14.35,5.6,23.09,3Q2013,07/01/2013,2Q2015,06/30/2015
100113,3117,12.45,9.27,15.64,3Q2013,07/01/2013,2Q2015,06/30/2015
100117,588,16.11,9.14,23.08,3Q2013,07/01/2013,2Q2015,06/30/2015
100118,549,21.71,12.17,31.25,3Q2013,07/01/2013,2Q2015,06/30/2015
100121,177,17.71,6.83,28.59,3Q2013,07/01/2013,2Q2015,06/30/2015
100122,204,9.14,1,17.29,3Q2013,07/01/2013,2Q2015,06/30/2015
100124,187,14.93,4.36,25.51,3Q2013,07/01/2013,2Q2015,06/30/2015
100125,72,20.62,8.94,32.3,3Q2013,07/01/2013,2Q2015,06/30/2015
100126,602,21.92,13.84,30,3Q2013,07/01/2013,2Q2015,06/30/2015
